site_id,site_number,name,habitat_type,plant_id,cage,water,taxon_id,taxon_name,order,suborder,superfamily,family,subfamily,genus,species,guild,comment,dry_mass,indiv_count,sum_biomass
SM,5,South Mountain,Remnant,31,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,34,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,35,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,36,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,37,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,38,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,39,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,40,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,41,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,42,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,43,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,44,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,45,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,46,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,47,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,48,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,50,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,51,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,52,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,54,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,55,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,56,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,57,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,58,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,59,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,60,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,22,0,MEDIUM,234,Chrysopidae #2,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Eremochrysa,na,C,na,121.03187,1,0.38
ME,10,Meyer Elementary,Urban,14,1,LOW,10,Anyphaenidae,Araneae,na,na,Anyphaenidae,na,na,na,C,na,na,1,26.64
ME,10,Meyer Elementary,Urban,30,0,LOW,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
ME,10,Meyer Elementary,Urban,12,1,HIGH,13,Araneidae,Araneae,Araneomorphae,Araneoidea,Araneidae,na,na,na,C,na,3.80838,1,3.8
ME,10,Meyer Elementary,Urban,19,1,LOW,13,Araneidae,Araneae,Araneomorphae,Araneoidea,Araneidae,na,na,na,C,na,3.80838,1,3.8
ME,10,Meyer Elementary,Urban,3,1,HIGH,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,na,P,na,10.05884,1,10.05
ME,10,Meyer Elementary,Urban,30,0,LOW,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,na,P,na,10.05884,1,10.05
ME,10,Meyer Elementary,Urban,50,0,HIGH,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,na,P,na,10.05884,1,10.05
ME,10,Meyer Elementary,Urban,48,1,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
ME,10,Meyer Elementary,Urban,48,1,MEDIUM,42,Chrysopidae I,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,na,na,C,immature,34.15847,1,34.15
ME,10,Meyer Elementary,Urban,55,1,MEDIUM,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
ME,10,Meyer Elementary,Urban,19,1,LOW,46,Cicadellidae #2,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Aceratagallia ,na,H,na,11.90149,1,11.9
ME,10,Meyer Elementary,Urban,4,1,HIGH,57,Cicadellidae #13,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Hebecephalus,na,H,na,85.15046,1,85.15
ME,10,Meyer Elementary,Urban,35,1,MEDIUM,66,Coccinellidae I,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,na,na,C,immature,77.39876,1,77.39
ME,10,Meyer Elementary,Urban,45,0,LOW,66,Coccinellidae I,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,na,na,C,immature,77.39876,1,77.39
ME,10,Meyer Elementary,Urban,49,0,MEDIUM,66,Coccinellidae I,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,na,na,C,immature,77.39876,1,77.39
ME,10,Meyer Elementary,Urban,59,1,LOW,66,Coccinellidae I,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,na,na,C,immature,77.39876,1,77.39
ME,10,Meyer Elementary,Urban,36,0,LOW,67,Coccinellidae #1,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Hippodamia,Hippodamia convergens,C,na,22.98369,1,22.98
ME,10,Meyer Elementary,Urban,54,0,LOW,67,Coccinellidae #1,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Hippodamia,Hippodamia convergens,C,na,22.98369,1,22.98
ME,10,Meyer Elementary,Urban,27,0,HIGH,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
ME,10,Meyer Elementary,Urban,59,1,LOW,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
ME,10,Meyer Elementary,Urban,38,1,MEDIUM,95,Formicidae #1,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Brachymyrmex,na,Honeydew,na,4.63763,1,4.63
ME,10,Meyer Elementary,Urban,59,1,LOW,95,Formicidae #1,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Brachymyrmex,na,Honeydew,na,4.63763,1,4.63
ME,10,Meyer Elementary,Urban,46,0,LOW,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,2,36.39
ME,10,Meyer Elementary,Urban,54,0,LOW,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
ME,10,Meyer Elementary,Urban,58,0,MEDIUM,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
ME,10,Meyer Elementary,Urban,3,1,HIGH,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,na,6.24103,1,6.24
ME,10,Meyer Elementary,Urban,59,1,LOW,160,Pentatomidae #1,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,na,Thyanta accerra,na,H,na,252.76037,1,252.76
ME,10,Meyer Elementary,Urban,44,1,HIGH,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
ME,10,Meyer Elementary,Urban,55,1,MEDIUM,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
ME,10,Meyer Elementary,Urban,31,0,MEDIUM,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
ME,10,Meyer Elementary,Urban,34,1,HIGH,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
ME,10,Meyer Elementary,Urban,43,1,LOW,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
ME,10,Meyer Elementary,Urban,44,1,HIGH,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
ME,10,Meyer Elementary,Urban,45,0,LOW,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
ME,10,Meyer Elementary,Urban,46,0,LOW,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
ME,10,Meyer Elementary,Urban,47,0,MEDIUM,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,2,2280.24
ME,10,Meyer Elementary,Urban,45,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,58,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,8,1,HIGH,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,1,0.65
ME,10,Meyer Elementary,Urban,39,0,LOW,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,1,0.65
ME,10,Meyer Elementary,Urban,45,0,LOW,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,3,1.97
ME,10,Meyer Elementary,Urban,3,1,HIGH,206,Tephritidae #3,Diptera,na,Tephritoidea,Tephritidae,na,Valentibulla,na,H,na,21.39485,2,42.78
ME,10,Meyer Elementary,Urban,14,1,LOW,209,Theridiidae #1,Araneae,na,Araneoidea,Theridiidae,na,Tidarren,na,C,na,3.91198,1,3.91
ME,10,Meyer Elementary,Urban,8,1,HIGH,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
ME,10,Meyer Elementary,Urban,24,1,MEDIUM,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
ME,10,Meyer Elementary,Urban,31,0,MEDIUM,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
ME,10,Meyer Elementary,Urban,58,0,MEDIUM,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
ME,10,Meyer Elementary,Urban,8,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
ME,10,Meyer Elementary,Urban,9,0,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
ME,10,Meyer Elementary,Urban,14,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
ME,10,Meyer Elementary,Urban,31,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
ME,10,Meyer Elementary,Urban,38,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
ME,10,Meyer Elementary,Urban,52,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
ME,10,Meyer Elementary,Urban,53,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
ME,10,Meyer Elementary,Urban,1,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,2,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,5,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,6,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,7,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,10,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,11,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,13,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,16,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,17,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,18,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,20,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,22,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,23,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,25,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,28,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,32,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,33,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,37,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,40,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,41,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,42,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,51,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,56,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,57,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,60,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,15,0,HIGH,235,Delphacidae,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,na,80.30181,1,80.3
ME,10,Meyer Elementary,Urban,24,1,MEDIUM,235,Delphacidae,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,na,80.30181,1,80.3
ME,10,Meyer Elementary,Urban,4,1,HIGH,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,2,14.19
ME,10,Meyer Elementary,Urban,8,1,HIGH,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,1,7.09
ME,10,Meyer Elementary,Urban,21,1,MEDIUM,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,1,7.09
ME,10,Meyer Elementary,Urban,24,1,MEDIUM,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,2,14.19
ME,10,Meyer Elementary,Urban,26,1,HIGH,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,1,7.09
ME,10,Meyer Elementary,Urban,27,0,HIGH,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,2,14.19
ME,10,Meyer Elementary,Urban,29,0,HIGH,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,1,7.09
ME,10,Meyer Elementary,Urban,36,0,LOW,237,Ephydridae #2,Diptera,Brachycera,Ephydroidea,Ephydridae,na,Limnellia,na,O,na,7.09985,1,7.09
UP,7,Usery Mountain Preserve,Desert,26,1,LOW,2,Acrididae I,Orthoptera,na,Acridoidea,Acrididae,na,na,na,H,immature,125.14234,1,125.14
UP,7,Usery Mountain Preserve,Desert,10,1,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
UP,7,Usery Mountain Preserve,Desert,20,1,HIGH,17,Bethylidae,Hymenoptera,na,Chrysidoidea,Bethylidae,na,na,na,P,na,16.67081,1,16.67
UP,7,Usery Mountain Preserve,Desert,14,0,LOW,23,Cecidomyiidae,Diptera,Nematocera,Sciaroidea,Cecidomyiidae,na,na,na,O,na,3.74128,1,3.74
UP,7,Usery Mountain Preserve,Desert,13,1,LOW,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,na,H,na,8.30945,1,8.3
UP,7,Usery Mountain Preserve,Desert,46,0,LOW,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,na,H,na,8.30945,2,16.61
UP,7,Usery Mountain Preserve,Desert,43,1,HIGH,42,Chrysopidae I,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,na,na,C,immature,34.15847,1,34.15
UP,7,Usery Mountain Preserve,Desert,32,0,LOW,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,na,C,na,189.79307,1,189.79
UP,7,Usery Mountain Preserve,Desert,54,1,MEDIUM,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,na,C,na,189.79307,1,189.79
UP,7,Usery Mountain Preserve,Desert,4,0,LOW,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,2,10.23
UP,7,Usery Mountain Preserve,Desert,10,1,MEDIUM,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,13,1,LOW,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,17,0,HIGH,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,2,10.23
UP,7,Usery Mountain Preserve,Desert,25,0,MEDIUM,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,27,0,LOW,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,35,0,MEDIUM,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,37,0,HIGH,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,43,1,HIGH,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,46,0,LOW,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,2,10.23
UP,7,Usery Mountain Preserve,Desert,53,1,HIGH,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
UP,7,Usery Mountain Preserve,Desert,24,1,MEDIUM,80,Curculionidae #2,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,Smicronyx ,na,H,na,1.77294,1,1.77
UP,7,Usery Mountain Preserve,Desert,42,1,LOW,80,Curculionidae #2,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,Smicronyx ,na,H,na,1.77294,1,1.77
UP,7,Usery Mountain Preserve,Desert,57,1,HIGH,80,Curculionidae #2,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,Smicronyx ,na,H,na,1.77294,1,1.77
UP,7,Usery Mountain Preserve,Desert,6,0,HIGH,88,Encyrtidae,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,na,na,na,P,na,2.32481,1,2.32
UP,7,Usery Mountain Preserve,Desert,7,0,MEDIUM,88,Encyrtidae,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,na,na,na,P,na,2.32481,1,2.32
UP,7,Usery Mountain Preserve,Desert,4,0,LOW,89,Empididae,Diptera,Brachycera,Empidoidea,Empididae,na,na,na,C,na,23.35322,1,23.35
UP,7,Usery Mountain Preserve,Desert,18,0,HIGH,89,Empididae,Diptera,Brachycera,Empidoidea,Empididae,na,na,na,C,na,23.35322,1,23.35
UP,7,Usery Mountain Preserve,Desert,30,1,LOW,89,Empididae,Diptera,Brachycera,Empidoidea,Empididae,na,na,na,C,na,23.35322,1,23.35
UP,7,Usery Mountain Preserve,Desert,14,0,LOW,92,Flatidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Flatidae,na,na,na,H,immature,23.83224,1,23.83
UP,7,Usery Mountain Preserve,Desert,54,1,MEDIUM,92,Flatidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Flatidae,na,na,na,H,immature,23.83224,1,23.83
UP,7,Usery Mountain Preserve,Desert,36,0,MEDIUM,110,Geometridae I,Lepidoptera,Macrolepidoptera,Geometroidea,Geometridae,na,na,na,H,immature,2232.08549,1,2232.08
UP,7,Usery Mountain Preserve,Desert,6,0,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,1,52.05
UP,7,Usery Mountain Preserve,Desert,2,1,HIGH,137,Miridae #2 I,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,immature,2.31501,1,2.31
UP,7,Usery Mountain Preserve,Desert,54,1,MEDIUM,151,Mymaridae,Hymenoptera,Apocrita,Chalcidoidea,Mymaridae,na,na,na,P,na,0.72317,1,0.72
UP,7,Usery Mountain Preserve,Desert,8,1,MEDIUM,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
UP,7,Usery Mountain Preserve,Desert,26,1,LOW,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
UP,7,Usery Mountain Preserve,Desert,43,1,HIGH,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
UP,7,Usery Mountain Preserve,Desert,52,1,MEDIUM,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
UP,7,Usery Mountain Preserve,Desert,16,0,HIGH,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
UP,7,Usery Mountain Preserve,Desert,31,0,HIGH,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
UP,7,Usery Mountain Preserve,Desert,58,0,LOW,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
UP,7,Usery Mountain Preserve,Desert,1,1,LOW,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,1,1.11
UP,7,Usery Mountain Preserve,Desert,8,1,MEDIUM,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,3,3.33
UP,7,Usery Mountain Preserve,Desert,42,1,LOW,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,1,1.11
UP,7,Usery Mountain Preserve,Desert,24,1,MEDIUM,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,na,H,na,3.99493,1,3.99
UP,7,Usery Mountain Preserve,Desert,27,0,LOW,224,Torymidae,Hymenoptera,Apocrita,Chalcidoidea,Torymidae,na,na,na,P,na,8.56569,1,8.56
UP,7,Usery Mountain Preserve,Desert,2,1,HIGH,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
UP,7,Usery Mountain Preserve,Desert,13,1,LOW,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
UP,7,Usery Mountain Preserve,Desert,51,0,MEDIUM,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
UP,7,Usery Mountain Preserve,Desert,3,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,5,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,9,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,11,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,12,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,15,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,19,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,21,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,22,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,23,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,28,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,29,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
UP,7,Usery Mountain Preserve,Desert,33,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
